playerShort,height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,position,club,leagueCountry,rater,firstName
dejan-lovren,188.0,84.0,213,110,49,54,12,39,5,2,0.3530743135717099,9764.32075471698,0.0004884526002705345,0.48665022509526623,10217.009433962265,0.0023080505238903875,1,57,1,0,206
demba-ba,190.0,82.0,245,114,60,71,98,15,0,1,0.3368078904833784,15727.54430379747,0.0004594479593995751,0.3857576115324927,16406.20253164557,0.0022111724319034787,2,53,0,1,207
denis-cheryshev,179.0,74.0,53,20,10,23,15,8,1,1,0.3652914130641904,2990.8055555555557,0.00032250790707733906,0.5808976160537194,3158.0,0.0014284740422296634,12,66,3,0,208
denis-suarez,181.0,75.0,46,24,7,15,9,6,0,0,0.36168845321486076,6731.387096774193,0.00029246986079831,0.5475165376877793,7067.903225806452,0.0014482364300476684,3,48,0,0,208
dennis-diekmeier,188.0,79.0,167,55,39,73,2,24,0,0,0.3355444989976418,8099.740740740741,0.00012449907471511206,0.3511248300687387,8355.481481481482,0.0005572296202804532,9,38,2,0,209
didier-digard,184.0,81.0,194,67,51,76,5,24,0,2,0.33686806088639826,17840.885245901638,0.00019698961940847688,0.3754837929976072,18681.918032786885,0.0009191166662349577,4,56,1,0,210
didier-ya-konan,174.0,74.0,223,99,50,74,60,26,1,1,0.34312183544152686,6001.0526315789475,0.0019348807135049814,0.44669138146282383,6243.2947368421055,0.01162261747982432,2,39,2,1,210
diego,173.0,73.0,400,197,86,117,109,83,1,1,0.35637685896077087,32232.31081081081,0.0005674889085899094,0.49723527261460043,33193.67567567567,0.00297218107225264,0,90,2,0,211
diego-alves,188.0,85.0,233,81,62,90,0,25,0,1,0.36231390924885754,33421.28358208955,0.00034095682452023427,0.5580756461728874,34416.64179104478,0.0016297275152928395,5,87,3,0,211
diego-benaglio,194.0,89.0,371,157,87,127,0,20,0,2,0.3576130362767732,5065.556451612903,0.00041630242604072187,0.5177330890009857,5252.475806451613,0.0022129873944602132,5,90,2,0,211
diego-buonanotte,161.0,60.0,193,65,52,76,33,48,0,1,0.3714205796962626,1431.148148148148,0.0008762398334834837,0.6111267394980694,1529.6666666666667,0.004604594540925099,0,52,3,0,211
diego-castro,174.0,67.0,200,63,48,89,38,30,1,0,0.3698935941871719,1785.0,0.00022948964086646413,0.5882973115445439,1897.0,0.00100164730649311,8,35,3,0,211
diego-colotto,184.0,83.0,365,136,101,128,31,76,6,4,0.37011252297835623,2210.9320388349515,0.0004417770280789788,0.607560361878369,2338.4757281553398,0.0023144308954509336,1,26,3,0,211
diego-contento,177.0,74.0,127,79,23,25,7,5,0,0,0.33979437515091604,7633.587301587301,7.32601657207274e-05,0.3684001719151039,7878.857142857143,0.00030848485866657825,6,12,2,0,211
diego-costa,189.0,81.0,232,113,53,66,93,68,1,4,0.37108879440887704,3654.6027397260273,0.0003397307621007572,0.6089998079069018,3842.6164383561645,0.0015570913669619368,2,10,3,0,211
diego-godin,185.0,75.0,359,190,79,90,19,76,1,7,0.35618295229824964,20777.589743589742,0.0011945553200038634,0.5425810147636837,21420.247863247863,0.006013042316377753,1,10,3,0,211
diego-ifran,174.0,76.0,86,30,21,35,27,12,0,0,0.3670653867368024,1190.8974358974358,0.0012260915912711506,0.5882750488784786,1264.8461538461538,0.006925148098656407,2,68,3,0,211
diego-lopez,196.0,89.0,300,150,68,82,0,20,0,3,0.35769436226070167,6232.950617283951,0.0003035985147329641,0.5416738180497215,6527.320987654321,0.0013937081580732151,5,75,3,0,211
diego-lugano,188.0,88.0,329,176,82,71,36,107,1,4,0.35489683406826467,18440.639751552793,0.000813879671562918,0.47420639174954804,19063.093167701863,0.004149818285323825,1,59,1,0,211
diego-perotti,179.0,77.0,185,78,40,67,18,27,0,0,0.36007757935391566,4667.492537313433,0.0006803574957773429,0.5654621691786216,4898.686567164179,0.006842878904025285,10,75,3,0,211
diego-seoane_2,180.0,75.0,58,27,9,22,0,10,0,0,0.3698935941871719,1785.0,0.00022948964086646413,0.5882973115445439,1897.0,0.00100164730649311,6,23,3,0,211
dimitar-berbatov,188.0,79.0,580,281,129,170,258,40,0,1,0.3493669700337922,25814.919463087248,0.0004088450623549317,0.4792793553334393,26742.389261744967,0.001985562784292397,2,34,0,0,212
dimitri-foulquier,183.0,77.0,63,31,7,25,1,5,1,0,0.3580717388783489,2229.4375,0.0006863610615146266,0.5446588221462223,2339.8541666666665,0.0038742244610587007,9,80,1,1,213
djibril-cisse,183.0,78.0,545,263,115,167,222,47,0,3,0.3482754247865501,9989.237623762376,0.0006679286819099201,0.4828257704416558,10455.930693069307,0.0033212209441003822,2,60,0,1,214
djibril-sidibe_2,182.0,71.0,80,42,21,17,3,15,1,0,0.3360737413411101,3828.5789473684213,0.00018374251106100293,0.3541777226918104,4002.1052631578946,0.0007522931685417283,9,44,1,1,214
djiby-fall,187.0,75.0,123,46,32,45,53,19,0,1,0.3640688147744632,3216.5223880597014,0.00038847614996847477,0.7124681853442212,3349.4328358208954,0.0019519184942178584,2,77,2,1,215
dominguez_4,189.0,83.0,196,89,48,59,10,46,3,0,0.3554096789417778,29867.285714285714,0.0003253874539435413,0.5122439193150699,30779.321428571428,0.0015335072047121428,6,15,2,0,216
dominik-reinhardt,188.0,78.0,215,81,58,76,2,27,0,0,0.3446082001377646,6566.15625,0.00015278340726766087,0.4061176064472276,6766.546875,0.0007206175054156309,9,28,2,0,217
doni,194.0,89.0,218,118,47,53,0,12,0,2,0.367879250586783,30450.2875,0.0007380516682275255,0.5459621050850652,31412.225,0.004020646237999732,5,45,0,0,218
dorado_2,180.0,69.0,191,80,50,61,3,19,0,2,0.3698935941871719,1785.0,0.00022948964086646394,0.5882973115445439,1897.0,0.00100164730649311,6,64,3,0,219
dorge-kouemaha,188.0,86.0,188,74,58,56,56,31,1,2,0.34982549974023713,3664.32,0.00035711981525945747,0.3735671688331875,3790.41,0.0016188902162529188,2,25,2,1,220
du-ri-cha,181.0,81.0,364,150,74,140,22,23,0,2,0.3394342781615664,9107.053435114503,0.0006102973008503987,0.37697968145935595,9473.839694656488,0.0033143509635457243,9,33,2,0,221
duda_2,175.0,71.0,330,131,80,119,37,77,3,5,0.3629247888983599,4574.7,0.0003531832430958311,0.5723850712908674,4803.6,0.0016410581011752992,7,52,3,0,222
dudu-aouate,188.0,87.0,393,135,101,157,0,29,1,3,0.36256409765742315,4697.869565217391,0.0005369876956090216,0.5914151615059002,4923.852173913044,0.00264416727016768,5,61,3,0,223
dusan-djuric,180.0,73.0,171,80,34,57,33,16,0,0,0.3488503252224614,34826.78125,0.0005335955420174089,0.5081103053966937,35836.09375,0.002449111737319579,0,88,1,0,224
echaide,179.0,78.0,103,33,28,42,3,24,2,1,0.3694318417250313,1832.4117647058824,0.00024204391994216482,0.5757854802393544,1939.549019607843,0.0010624587483091348,1,18,3,0,225
eden-hazard,170.0,69.0,327,168,85,74,76,16,0,1,0.3456211948517792,10736.818181818182,0.00041753548117120533,0.4646976136172134,11240.969696969696,0.0019467007881123098,11,21,0,0,226
edgar-prib,180.0,77.0,186,72,46,68,18,32,1,1,0.33662816264272133,7749.0,5.454025113076384e-05,0.33596689240030064,7974.0,0.00022506163657901718,3,77,2,0,227
edin-dzeko,193.0,84.0,359,187,70,102,182,41,0,0,0.35457350843506796,31763.428571428572,0.0008999845317120644,0.5106872998092579,32856.666666666664,0.004827951063519622,2,48,0,0,228
edu-oriol,176.0,72.0,76,32,17,27,8,7,0,0,0.3698935941871719,1785.0,0.00022948964086646413,0.5882973115445439,1897.0,0.00100164730649311,8,70,3,0,229
edu_4,185.0,90.0,221,80,60,81,51,28,0,0,0.3491350498764432,5260.201923076923,0.0003710908051942557,0.3774399862423384,5454.6442307692305,0.001981126823641409,2,77,2,0,229
ekiza,180.0,73.0,82,35,19,28,0,8,1,0,0.3650282130356616,3546.5172413793102,0.00035046222219917785,0.5964109713431881,3728.5862068965516,0.0016122701131352755,1,9,3,0,230
eliseu,177.0,74.0,222,84,52,86,27,49,1,3,0.37166684690290275,5186.2307692307695,0.0002906250505887823,0.6185417906166629,5437.830769230769,0.001338260783592181,7,52,3,1,231
eljero-elia,176.0,77.0,296,119,76,101,36,28,1,0,0.35154556294674033,7705.955555555555,0.00046416552707836186,0.4855240779839967,8011.066666666667,0.0026797267194867387,8,91,2,1,232
elkin-soto,179.0,76.0,237,106,57,74,18,23,1,1,0.34736421536211504,61280.01388888889,0.0006891318353346471,0.4831101524413213,62990.61111111111,0.0038797309117742334,4,1,2,0,233
elustondo_2,184.0,79.0,123,48,35,40,5,18,2,0,0.3683947107298573,1750.0714285714287,0.0002834098808590524,0.6066874917379599,1857.8333333333333,0.0012722321512600747,4,68,3,0,234
emanuel-herrera,186.0,78.0,90,31,25,34,27,4,0,0,0.35094279181668064,41162.44,0.0008802753800404656,0.5431687209621997,42313.7,0.004781175697242834,2,51,1,0,235
emanuel-pogatetz,189.0,90.0,429,152,114,163,13,79,2,3,0.3481345384652051,12444.8908045977,0.0003961601062698193,0.46271325346100556,12996.436781609196,0.0019356732473999603,1,90,2,0,235
emir-spahic,185.0,80.0,266,111,66,89,13,84,5,3,0.3579761867450838,33477.72535211268,0.0008900291619786878,0.5936729149655975,34481.7323943662,0.004918827683309078,1,75,3,0,236
emmanuel-adebayor,190.0,75.0,450,234,116,100,170,43,1,5,0.32373385386644926,11989.058394160584,0.0033797573891958584,0.3408634477500985,12554.678832116788,0.016710686697340115,2,83,0,1,237
emmanuel-mayuka,176.0,71.0,141,46,37,58,33,11,0,0,0.3234155758691089,30944.154761904763,0.0035331584776665407,0.30368916657866274,31925.95238095238,0.016201858991610037,12,76,0,1,237
emmerson-boyce,183.0,78.0,358,120,88,150,14,33,1,0,0.32387972852735825,40102.20481927711,0.00015128882271742548,0.34774943003044556,42002.638554216865,0.0007514031378157653,1,94,0,1,238
emre-beloezoglu,170.0,68.0,465,241,103,121,43,100,5,4,0.35596222108826653,30461.074285714287,0.00039478124992196954,0.48724261323254225,31442.38857142857,0.0018974292400502177,3,10,3,0,239
enda-stevens,183.0,74.0,49,12,9,28,0,8,0,0,0.34944381162698235,22991.260869565216,0.0024274995981110547,0.5268708988911104,24080.760869565216,0.012728129931799977,6,8,0,0,240
eren-derdiyok,190.0,83.0,288,133,71,84,70,27,1,0,0.3454040631709436,5850.887850467289,0.0004566665822856479,0.45601468821337277,6088.261682242991,0.00209585787178405,2,2,2,0,241
eric-abidal,186.0,75.0,457,268,107,82,2,34,0,4,0.3515689883849174,5080.683098591549,0.0027853250707165055,0.5093173555975701,5318.887323943662,0.011273325241204085,6,29,3,1,242
erik-wille,183.0,74.0,104,42,13,49,16,14,0,2,0.3366281626427213,7749.0,5.454025113076384e-05,0.3359668924003007,7974.0,0.00022506163657901718,1,25,2,0,243
erwin-hoffer,177.0,72.0,274,120,61,93,89,23,0,0,0.35038109973540293,6060.188679245283,0.0004800264682937842,0.4463593777421698,6301.5,0.0023356846798162213,2,25,2,0,244
etienne-didot,175.0,65.0,347,133,94,120,14,44,3,0,0.33979840617144624,3276.593220338983,0.00029487619594381577,0.38969650098470704,3427.1525423728813,0.001290167084086778,4,85,1,0,245
eugen-polanski,183.0,73.0,254,96,63,95,9,65,1,2,0.3531400100312842,6090.75,0.00021400942927963073,0.4528790706810213,6323.828947368421,0.000997784887982548,0,1,2,0,246
evaldo,183.0,80.0,210,98,51,61,6,28,1,0,0.37532467139515474,4728.533333333334,0.000383077919504856,0.6561493290903814,4941.893333333333,0.0017905788931522751,6,23,3,1,247
ever-banega,174.0,71.0,310,160,75,75,15,75,4,1,0.3643251700394859,23208.571428571428,0.0009144721939441105,0.5929820185025515,23925.58095238095,0.004858558199089092,4,87,3,0,248
ezequiel-lavezzi,173.0,71.0,396,195,97,104,97,62,0,4,0.3617612710055163,19525.688524590165,0.0007520090637332413,0.5231645311791626,20131.877049180326,0.0039125674485739285,2,59,1,0,249
ezequiel_3,169.0,59.0,85,36,19,30,3,11,0,1,0.3647428199785306,2639.1632653061224,0.0002689440243918232,0.5602310438082686,2762.122448979592,0.001281652404332084,7,72,2,0,249
fabian-giefer,196.0,93.0,136,48,33,55,0,9,0,2,0.3374593226497495,7614.641975308642,6.373689640109386e-05,0.34466716309614953,7836.37037037037,0.000269190202418116,5,33,2,0,250
fabian-johnson,178.0,64.0,276,95,75,106,12,8,0,0,0.3384630376912829,6480.303370786517,0.00041110495931820053,0.35875190281191105,6686.3707865168535,0.0018332783995006977,6,2,2,0,250
fabien-audard,188.0,89.0,240,76,79,85,0,11,0,5,0.3357464251410575,3771.309523809524,0.0002281642288487433,0.3522192954258426,3942.7619047619046,0.0009152223103091789,5,30,1,0,251
fabien-camus,176.0,68.0,267,104,65,98,36,28,3,1,0.35438471459400567,3457.9882352941177,0.00044747082917563207,0.49610380670033877,3600.7294117647057,0.002192177549123118,7,24,1,0,251
fabio-borini,180.0,73.0,119,53,25,41,32,17,1,0,0.35229879870827563,20616.5,0.0002599975075959377,0.4731181786387444,21606.171875,0.001273105584275481,2,45,0,0,252
fabio-coentrao,179.0,70.0,242,149,38,55,16,51,5,1,0.3677070420472612,25214.183673469386,0.0004083602877048714,0.6056864908123771,25998.081632653062,0.001918883538411126,6,66,3,0,252
fabio_13,172.0,65.0,94,47,18,29,4,14,0,2,0.3414465126136636,26316.486486486487,0.000219680065731483,0.43318715839873884,27560.432432432433,0.0009897347992669097,6,60,0,0,252
fabrice-begeorgi,177.0,74.0,91,31,32,28,4,15,1,1,0.33605602610935886,4664.277777777777,0.00011665723608617988,0.340721610055763,4828.518518518518,0.00045999573800177833,9,3,1,0,253
fabrice-ehret,184.0,73.0,305,102,82,121,14,35,2,4,0.338568835255738,4370.61,0.00020976943153442506,0.3717946450113164,4520.48,0.0009057521055345715,7,96,1,0,253
fabricio-coloccini,183.0,76.0,463,192,110,161,18,75,4,3,0.3491970506278549,16328.317460317461,0.0006724710653885144,0.4849508749594638,17100.74603174603,0.003284700578223608,1,53,0,0,254
fagner,168.0,67.0,151,64,46,41,8,27,0,1,0.36120711807239586,3415.8142857142857,0.0007101414643691096,0.5680024684692687,3516.9857142857145,0.004071007723709331,9,90,2,0,255
fallou-diagne,185.0,75.0,124,49,35,40,6,25,0,4,0.3372638763794664,4727.578947368421,0.00012860321499066901,0.36520874730332004,4894.736842105263,0.0005373590767576216,1,72,2,1,256
federico-fazio,195.0,90.0,206,104,46,56,15,40,2,2,0.35874125870340334,3904.6769230769232,0.001178443913555648,0.5746128458140265,4098.261538461538,0.009450099892019505,1,75,3,0,257
federico-macheda,185.0,72.0,112,39,21,52,19,11,0,0,0.34297866435891894,27455.30769230769,0.00010329640033773988,0.42523638295463184,28743.44871794872,0.0004750031272637156,2,49,0,0,257
felipe-santana,194.0,80.0,176,92,41,43,14,19,1,0,0.35345613435608375,5567.808823529412,0.0002108383326037484,0.511998908494978,5757.911764705882,0.0010250950988317572,1,16,2,1,258
felix-klaus,179.0,79.0,147,64,32,51,29,20,0,0,0.3373974814977949,7658.7125,6.396678033533414e-05,0.3469263971543877,7881.2,0.0002787582176301635,10,77,2,0,259
felix-kroos,184.0,70.0,157,43,50,64,19,38,1,1,0.337176934333755,7598.373626373626,6.384768856829699e-05,0.3416199908626088,7819.307692307692,0.0002695003748410205,0,91,2,0,259
ferhan-hasani,188.0,67.0,46,16,12,18,6,5,0,0,0.35256873801601507,4717.131578947368,0.0007833093509176927,0.5560706343133544,4898.368421052632,0.004232825446760016,12,90,2,0,260
fernando-gago,178.0,74.0,328,200,53,75,3,74,2,0,0.3653053974148073,19403.968,0.0007369151601983572,0.5706049981251341,20020.2,0.0038538128494442704,4,87,3,0,261
fernando-navarro,176.0,69.0,387,170,85,132,3,117,4,3,0.36169858837457647,5046.159090909091,0.0003847394331254511,0.5490583214105406,5292.75,0.001765039540038773,6,75,3,0,261
fernando-torres,183.0,70.0,596,313,135,148,238,74,5,1,0.3530419287876582,22978.960784313724,0.0004811580503386344,0.5176202045423032,23800.169934640522,0.002461832456923786,2,21,0,0,261
filip-daems,181.0,79.0,355,133,92,130,31,34,0,0,0.34916759520959334,5175.528089887641,0.0003082404176072496,0.33583746314240803,5367.9775280898875,0.0013897919293321642,6,15,2,0,262
filip-malbasic,182.0,76.0,58,29,12,17,6,8,0,1,0.31059842405429955,873.9714285714285,0.0031019222243289907,0.4521206959195289,906.4285714285714,0.01506782365054871,8,2,2,0,262
florent-balmont,170.0,64.0,410,176,127,107,14,86,0,4,0.34446515884959156,4206.828571428571,0.0004455261395235939,0.449997581324755,4401.342857142857,0.0020560848409459224,4,44,1,0,263
florent-malouda,181.0,73.0,604,338,137,129,105,64,3,0,0.3488085241742591,9344.92857142857,0.0006212688917068474,0.4588254768860901,9782.941558441558,0.00284770663410852,8,21,0,1,263
florian-hartherz,187.0,82.0,97,53,23,21,3,10,0,0,0.33757296869588915,7236.56338028169,0.00010974127982859673,0.3560457061623435,7447.943661971831,0.0005035173956743471,6,91,2,0,264
florian-marange,176.0,70.0,146,57,43,46,2,15,1,0,0.3450810368921765,5525.964912280701,0.0003100617129339053,0.42768300622036226,5778.19298245614,0.001371298484194812,6,36,1,0,264
florian-raspentino,179.0,74.0,87,27,19,41,17,7,0,0,0.33803313388899436,3836.2820512820513,0.00016067617897632977,0.3756556376631331,4009.4871794871797,0.0006526395988473403,12,58,1,0,264
foued-kadir,179.0,68.0,178,58,60,60,24,13,0,0,0.31831916050376696,2509.5555555555557,0.005048197535146554,0.29648997963694357,2618.462962962963,0.022259771658616263,0,88,1,0,265
fousseni-diawara,183.0,71.0,253,88,81,84,13,39,0,1,0.3154607543811338,1905.79797979798,0.00538940820505936,0.24888860283142944,1990.6767676767677,0.025289727641050346,12,3,1,1,266
fran-rico,178.0,71.0,51,18,8,25,4,13,0,0,0.36989359418717194,1785.0,0.000229489640866464,0.5882973115445439,1897.0,0.00100164730649311,12,37,3,0,267
franck-beria,180.0,72.0,292,129,92,71,3,52,3,0,0.3440092494029511,4307.902777777777,0.0004433902068123138,0.4368423541037709,4503.458333333333,0.002025185407457712,9,44,1,1,268
franck-ribery,170.0,72.0,466,286,93,87,127,46,3,3,0.3489872232205427,4781.829787234043,0.002992140894397237,0.47245855660475206,4987.156028368794,0.011788685678375418,7,12,2,0,268
franck-signorino,173.0,69.0,255,72,75,108,3,35,1,0,0.34449586983947944,3188.767441860465,0.00025019746787071566,0.4196931566300728,3334.5348837209303,0.0010763875371310244,6,79,1,0,268
franco-di-santo,194.0,78.0,177,52,52,73,21,20,0,1,0.3375229488916234,20385.29090909091,0.000698499767740331,0.41809008036270257,21310.436363636363,0.004026963569398418,2,94,0,0,269
franco-vazquez,187.0,81.0,71,29,18,24,10,8,0,0,0.380484506538012,1569.490909090909,0.0002779329644949352,0.5717763071916536,1694.4727272727273,0.0013440100556978184,0,62,3,0,269
franco-zuculini,174.0,69.0,136,52,29,55,5,25,2,1,0.3702827484535208,2031.235294117647,0.0004974885695499016,0.5765940097100413,2148.6617647058824,0.002682711406778679,4,70,3,0,269
francois-clerc,186.0,77.0,247,122,67,58,9,30,0,0,0.3446665634623525,4596.537313432836,0.00031406348376307084,0.449215808429723,4802.373134328358,0.0014122138718032635,9,5,1,0,270
frank-lampard,183.0,77.0,914,523,197,194,265,86,2,2,0.3481574691557457,17897.734265734267,0.0005700469740104369,0.47516823200542097,18737.69230769231,0.0030896511452681405,3,21,0,0,271
frazier-campbell,172.0,82.0,194,74,47,73,45,21,1,0,0.3354828925740464,35544.578125,7.709060813489849e-05,0.3988113794206369,37225.671875,0.0003508853921899752,2,82,0,1,272
frederic-sammaritano,162.0,61.0,190,50,66,74,24,16,0,1,0.3339364081110577,3603.2181818181816,0.00017108013897071777,0.3424070477190804,3766.5454545454545,0.0006757490673898858,12,3,1,0,273
gabi,180.0,74.0,383,186,85,112,25,112,7,0,0.362222735296058,6477.987341772152,0.00024001796899690537,0.5389524966223292,6795.227848101265,0.001056996463265925,4,10,3,0,274
gabriel-obertan,186.0,79.0,168,85,38,45,7,4,0,0,0.345017632495479,14452.838235294117,0.0002599159516745616,0.4245382705138468,15130.39705882353,0.0011371950394108564,11,53,0,0,275
gabriel-tamas,188.0,79.0,278,108,66,104,9,59,4,3,0.35284868736439634,13607.988165680474,0.000380252892903809,0.5269768415002327,14253.295857988165,0.0018025295131838522,1,92,0,0,275
gabriel-torje,167.0,64.0,265,115,68,82,43,44,0,0,0.3717215804524491,3128.387931034483,0.0009570114602611343,0.6450966818596041,3282.6810344827586,0.00481409789392999,10,37,3,0,275
gael-bigirimana,173.0,70.0,54,12,15,27,1,7,0,1,0.3352424523681382,34412.955555555556,8.488598261237307e-05,0.39649595323180314,36045.84444444445,0.0003711502155416638,12,53,0,1,276
gael-danic,176.0,65.0,267,87,78,102,33,20,1,1,0.3350176985297543,3413.8928571428573,0.0003240097135179422,0.36011517388055864,3567.75,0.0013806347847928196,7,88,1,0,276
gaetan-bong,183.0,74.0,188,73,50,65,3,28,0,0,0.3294235828928916,2931.794117647059,0.0012024863380801648,0.3681553778228969,3062.735294117647,0.006110910609573591,6,88,1,1,277
gaetan-charbonnier,188.0,80.0,151,54,43,54,34,18,1,1,0.3365699363174542,45644.15217391304,0.00017988059399155903,0.34211034861967293,46934.19565217391,0.0007238497973507955,12,51,1,0,277
galan_5,182.0,75.0,94,25,23,46,2,30,3,1,0.3698935941871718,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,9,26,3,0,278
galvez_2,188.0,79.0,73,31,9,33,4,35,2,0,0.36989359418717194,1785.0,0.00022948964086646402,0.5882973115445439,1897.0,0.00100164730649311,1,62,3,0,279
gareth-bale,183.0,74.0,336,162,78,96,93,32,0,1,0.35020702425173456,18971.06976744186,0.00042406956075021526,0.5058267572786946,19867.457364341084,0.002164672870507689,8,83,0,0,280
gareth-barry,184.0,78.0,679,314,170,195,65,105,2,2,0.33959119901139306,24607.61261261261,0.0006989446296840024,0.4243551081344848,25768.91891891892,0.003759848973018307,3,48,0,0,280
garra-dembele,187.0,79.0,99,39,21,39,45,24,2,0,0.36973344953066134,3011.6417910447763,0.0012047066552764733,0.6471812164118464,3121.8358208955224,0.005707401872286641,2,72,2,1,281
garrido_2,178.0,75.0,218,84,47,87,4,32,0,0,0.35786018725931806,16456.03947368421,0.0001873143031290648,0.5002562225003556,17255.894736842107,0.000883383696406793,6,54,0,0,282
gary-cahill,188.0,71.0,360,153,76,131,31,43,0,4,0.3387883749013593,29086.0,0.0002600286915109053,0.4278455506361323,30458.595505617977,0.0012712619462599518,1,21,0,0,283
gary-caldwell,180.0,74.0,437,174,101,162,17,69,2,7,0.34129790045546937,26382.45205479452,0.0002363386202892998,0.44085126933564917,27630.068493150684,0.001153648054851902,1,94,0,0,283
